Team,Player,No,Position,Yr,Ht,Wt,DOB,Hometown,Height_Inches,Draft_Year,NHL_Team,D_Round,Last Team,League,Season,file,Unnamed: 0,No.,Name,Yr.,Ht.,Wt.,Team.1,Age
Minnesota Duluth,Quinn Olson,15.0,Forwards,Gr,Jun-00,180.0,2001-05-09,"Calgary, Alb.",72.0,2019.0,BOS,3.0,Okotoks,AJHL,2023.0,roster_data_2023.csv,,,,,,,,8359
Minnesota Duluth,Matthew Perkins,34.0,Forwards,Fr,11-May,163.0,2004-01-21,"Balgonie, Sask.",71.0,2023.0,VAN,4.0,Youngstown,USHL,2023.0,roster_data_2023.csv,,,,,,,,7372
Minnesota Duluth,Jack Smith,12.0,Forwards,So,Jun-00,190.0,2002-07-06,"St. Cloud, Minn.",72.0,,,,Sioux Falls,USHL,2023.0,roster_data_2023.csv,,,,,,,,7936
Minnesota Duluth,Cole Spicer,11.0,Forwards,So,10-May,178.0,2004-06-13,"Grand Forks, N.D.",70.0,2022.0,BOS,4.0,U.S. Under-18,,2023.0,roster_data_2023.csv,,,,,,,,7228
Minnesota Duluth,Ben Steeves,6.0,Forwards,So,8-May,165.0,2002-05-10,"Bedford, N.H.",68.0,,,,Sioux City,USHL,2023.0,roster_data_2023.csv,,,,,,,,7993
Minnesota Duluth,Zach Sandy,31.0,Goaltenders,So,Jun-00,175.0,2002-12-05,"Fargo, N.D.",72.0,,,,Minot,NAHL,2023.0,roster_data_2023.csv,,,,,,,,7784
Minnesota Duluth,Zach Stejskal,35.0,Goaltenders,Sr,5-Jun,217.0,1999-12-20,"Cohasset, Minn.",77.0,,,,Wilkes-Barrie/Scranton,NAHL,2023.0,roster_data_2023.csv,,,,,,,,8865
Minnesota Duluth,Matthew Thiessen,36.0,Goaltenders,Gr,2-Jun,215.0,2000-06-09,"Altona, Man.",74.0,2018.0,VAN,7.0,Maine,HEA,2023.0,roster_data_2023.csv,,,,,,,,8693
Air Force,Owen Baumgartner,6.0,Defensemen,Fr,10-May,185.0,2002-07-01,"Owatonna, Minn.",70.0,,,,Oklahoma,NAHL,2023.0,roster_data_2023.csv,,,,,,,,7941
Air Force,Sam Brennan,16.0,Defensemen,Sr,Jun-00,200.0,2000-01-16,"Brighton, Mich.",72.0,,,,Lone Star,NAHL,2023.0,roster_data_2023.csv,,,,,,,,8838
Air Force,James Callahan,12.0,Defensemen,Fr,Jun-00,175.0,2002-12-18,"Minneapolis, Minn.",72.0,,,,Springfield,NAHL,2023.0,roster_data_2023.csv,,,,,,,,7771
Air Force,Nolan Cunningham,20.0,Defensemen,Fr,2-Jun,185.0,2001-12-17,"Great Falls, Mont.",74.0,,,,Fairbanks,NAHL,2023.0,roster_data_2023.csv,,,,,,,,8137
Air Force,Mitchell Digby,28.0,Defensemen,Jr,11-May,185.0,2000-06-26,"Ottawa Lake, Mich.",71.0,,,,Lone Star,NAHL,2023.0,roster_data_2023.csv,,,,,,,,8676
Air Force,Chris Hedden,22.0,Defensemen,So,Jun-00,180.0,2002-09-20,"Kalamazoo, Mich.",72.0,,,,Omaha,USHL,2023.0,roster_data_2023.csv,,,,,,,,7860
Air Force,Jasper Lester,29.0,Defensemen,Jr,11-May,175.0,2000-07-31,"Colorado Springs, Colo.",71.0,,,,Fairbanks,NAHL,2023.0,roster_data_2023.csv,,,,,,,,8641
Air Force,Luke Robinson,27.0,Defensemen,Sr,3-Jun,205.0,2000-02-16,"Nashville, Tenn.",75.0,,,,Dubuque,USHL,2023.0,roster_data_2023.csv,,,,,,,,8807
Air Force,Luke Rowe,4.0,Defensemen,Sr,1-Jun,210.0,1998-08-08,"Succasunna, N.J.",73.0,,,,Boston Junior Bruins,USPHL,2023.0,roster_data_2023.csv,,,,,,,,9364
Air Force,Will Staring,44.0,Defensemen,Fr,2-Jun,195.0,2003-02-28,"Springfield, Va.",74.0,,,,Dubuque,USHL,2023.0,roster_data_2023.csv,,,,,,,,7699
Air Force,Brian Adams,7.0,Forwards,Sr,9-May,175.0,1999-12-07,"San Ramon, Calif.",69.0,,,,Wenatchee,BCHL,2023.0,roster_data_2023.csv,,,,,,,,8878
Air Force,Parker Brown,17.0,Forwards,Sr,10-May,155.0,1999-09-08,"Hanahan, S.C.",70.0,,,,Fairbanks,NAHL,2023.0,roster_data_2023.csv,,,,,,,,8968
Air Force,Lucas Coon,9.0,Forwards,Jr,Jun-00,190.0,2001-11-24,"Steamboat Springs, Colo.",72.0,,,,Odessa,NAHL,2023.0,roster_data_2023.csv,,,,,,,,8160
Air Force,Clayton Cosentino,26.0,Forwards,Jr,2-Jun,190.0,2000-06-18,"Colorado Springs, Colo.",74.0,,,,Aberdeen,NAHL,2023.0,roster_data_2023.csv,,,,,,,,8684
Air Force,Andrew DeCarlo,82.0,Forwards,Jr,Jun-00,185.0,2000-07-23,"Huntington Beach, Calif.",72.0,,,,Lone Star,NAHL,2023.0,roster_data_2023.csv,,,,,,,,8649
Air Force,Owen Dubois,15.0,Forwards,Fr,4-Jun,200.0,2002-07-06,"Madison, Wis.",76.0,,,,Aberdeen,NAHL,2023.0,roster_data_2023.csv,,,,,,,,7936
Air Force,Will Gavin,37.0,Forwards,Sr,10-May,190.0,1999-10-21,"Durham, Conn.",70.0,,,,Northern,USPHL,2023.0,roster_data_2023.csv,,,,,,,,8925
Air Force,Brendan Gibbons,64.0,Forwards,Fr,2-Jun,205.0,2002-06-15,"South Kingstown, R.I.",74.0,,,,Maine,NAHL,2023.0,roster_data_2023.csv,,,,,,,,7957
Air Force,Nate Horn,24.0,Forwards,Sr,11-May,160.0,1999-03-02,"Elk River, Minn.",71.0,,,,Minnesota,NAHL,2023.0,roster_data_2023.csv,,,,,,,,9158
Air Force,Sam Jacobs,11.0,Forwards,Fr,Jun-00,185.0,2002-08-13,"Plymouth, Minn.",72.0,,,,Wisconsin,NAHL,2023.0,roster_data_2023.csv,,,,,,,,7898
Air Force,Jacob Marti,14.0,Forwards,Sr,11-May,190.0,1999-06-10,"Highlands Ranch, Colo.",71.0,,,,Bismarck,NAHL,2023.0,roster_data_2023.csv,,,,,,,,9058
Air Force,Mason McCormick,13.0,Forwards,So,3-Jun,190.0,2001-05-25,"Verona, Wis.",75.0,,,,Waterloo,USHL,2023.0,roster_data_2023.csv,,,,,,,,8343
Air Force,Holt Oliphant,18.0,Forwards,So,11-May,185.0,2001-05-17,"Northbrook, Ill.",71.0,,,,Johnstown,NAHL,2023.0,roster_data_2023.csv,,,,,,,,8351
Air Force,Nick Remissong,19.0,Forwards,Fr,Jun-00,185.0,2002-05-19,"Lake Forest, Ill.",72.0,,,,Trail,BCHL,2023.0,roster_data_2023.csv,,,,,,,,7984
Air Force,Austin Schwartz,10.0,Forwards,Jr,9-May,178.0,2001-06-18,"Parker, Colo.",69.0,,,,Bismarck,NAHL,2023.0,roster_data_2023.csv,,,,,,,,8319
Air Force,Ethan Ullrick,8.0,Forwards,Fr,11-May,175.0,2003-04-25,"Lakewood, Ill.",71.0,,,,Salmon Arm,BCHL,2023.0,roster_data_2023.csv,,,,,,,,7643
Air Force,Maiszon Balboa,51.0,Goaltenders,Sr,2-Jun,205.0,2000-04-18,"Colorado Springs, Colo.",74.0,,,,Shreveport,NAHL,2023.0,roster_data_2023.csv,,,,,,,,8745
Air Force,Guy Blessing,1.0,Goaltenders,Jr,3-Jun,190.0,2001-05-08,"Chandler, Ariz.",75.0,,,,Lone Star,NAHL,2023.0,roster_data_2023.csv,,,,,,,,8360
Air Force,Carter Clafton,35.0,Goaltenders,Fr,2-Jun,175.0,2002-03-13,"Grand Rapids, Minn.",74.0,,,,Amarillo,NAHL,2023.0,roster_data_2023.csv,,,,,,,,8051
Air Force,Dominik Wasik,30.0,Goaltenders,Fr,1-Jun,165.0,2002-07-02,"Superior, Wisc.",73.0,,,,Steinback,MJHL,2023.0,roster_data_2023.csv,,,,,,,,7940
Rensselaer,Jack Agnew,6.0,Defensemen,Jr,11-May,195.0,2001-10-22,"Oakville, Ont.",71.0,,,,Boston College,HEA,2023.0,roster_data_2023.csv,,,,,,,,8193
Rensselaer,Nick Ardanaz,11.0,Defensemen,So,10-May,175.0,2002-05-30,"Surrey, B.C.",70.0,,,,West Kelowna,BCHL,2023.0,roster_data_2023.csv,,,,,,,,7973
Rensselaer,Dylan Davies,10.0,Defensemen,Sr,3-Jun,195.0,2001-02-09,"Traverse City, Mich.",75.0,,,,Austin Bruins,,2023.0,roster_data_2023.csv,,,,,,,,8448
Rensselaer,Jimmy Goffredo,2.0,Defensemen,Fr,11-May,185.0,2003-04-24,"Mount Laurel, N.J.",71.0,,,,Des Moines,USHL,2023.0,roster_data_2023.csv,,,,,,,,7644
Rensselaer,Lucas Matta,61.0,Defensemen,Fr,2-Jun,200.0,2002-10-04,"Kleinburg, Ont.",74.0,,,,Western Michigan,NCHC,2023.0,roster_data_2023.csv,,,,,,,,7846
Rensselaer,CJ Regula,8.0,Defensemen,Gr,3-Jun,205.0,1998-05-29,"Bloomfield Hills, Mich.",75.0,,,,Ohio State,B10,2023.0,roster_data_2023.csv,,,,,,,,9435
Rensselaer,Lauri Sertti,3.0,Defensemen,Sr,1-Jun,200.0,1999-07-11,"Espoo, Finland",73.0,,,,Amarillo,NAHL,2023.0,roster_data_2023.csv,,,,,,,,9027
Rensselaer,Max Smolinski,7.0,Defensemen,So,11-May,180.0,2003-04-02,"Bloomfield Hills, Mich.",71.0,,,,Fargo,USHL,2023.0,roster_data_2023.csv,,,,,,,,7666
Rensselaer,Nick Strom,23.0,Defensemen,Jr,Jun-00,190.0,2000-03-21,"Dayton, Minn.",72.0,,,,Fargo,USHL,2023.0,roster_data_2023.csv,,,,,,,,8773
Rensselaer,John Beaton,17.0,Forwards,Sr,2-Jun,190.0,2000-10-30,"Stittsville, Ont.",74.0,,,,Kemptville 73's,,2023.0,roster_data_2023.csv,,,,,,,,8550
Rensselaer,Jack Brackett,24.0,Forwards,Sr,10-May,180.0,2000-12-31,"Manassas, Va.",70.0,,,,Powell River,BCHL,2023.0,roster_data_2023.csv,,,,,,,,8488
Rensselaer,Finn Brown,51.0,Forwards,So,3-Jun,195.0,2002-04-06,"North York, Ont.",75.0,,,,Alberni,BCHL,2023.0,roster_data_2023.csv,,,,,,,,8027
Rensselaer,Ryan Brushett,9.0,Forwards,Gr,Jun-00,185.0,1998-06-14,"Verdun, Que.",72.0,,,,Omaha,NCHC,2023.0,roster_data_2023.csv,,,,,,,,9419
Rensselaer,Brendan Budy,29.0,Forwards,Gr,11-May,190.0,2000-06-06,"Langley, B.C.",71.0,,,,North Dakota,NCHC,2023.0,roster_data_2023.csv,,,,,,,,8696
Rensselaer,Danny Ciccarello,22.0,Forwards,So,Jun-00,200.0,2001-03-23,"Kirkland, Que.",72.0,,,,Fort McMurray,AJHL,2023.0,roster_data_2023.csv,,,,,,,,8406
Rensselaer,John Evans,14.0,Forwards,So,10-May,150.0,2002-04-08,"South Surrey, B.C.",70.0,,,,West Kelowna,BCHL,2023.0,roster_data_2023.csv,,,,,,,,8025
Rensselaer,Jake Gagnon,27.0,Forwards,Sr,10-May,175.0,1999-11-04,"Pointe-Claire, Que.",70.0,,,,Wellington,OJHL,2023.0,roster_data_2023.csv,,,,,,,,8911
Rensselaer,Austin Heidemann,12.0,Forwards,Sr,Jun-00,190.0,1999-06-27,"Maple Grove, Minn.",72.0,,,,Mercyhurst,AHA,2023.0,roster_data_2023.csv,,,,,,,,9041
Rensselaer,Tyler Hotson,28.0,Forwards,Fr,10-May,180.0,2003-03-17,"Stratford, Ont.",70.0,,,,Sioux City,USHL,2023.0,roster_data_2023.csv,,,,,,,,7682
Rensselaer,Jakob Lee,18.0,Forwards,Sr,Jun-00,190.0,1999-02-12,"Owen Sound, Ont.",72.0,,,,Merrimack,HEA,2023.0,roster_data_2023.csv,,,,,,,,9176
Rensselaer,Brad McNeil,43.0,Forwards,Fr,1-Jun,185.0,2002-03-15,"Royal Oak, Mich.",73.0,,,,Maryland,NAHL,2023.0,roster_data_2023.csv,,,,,,,,8049
Rensselaer,Sutter Muzzatti,19.0,Forwards,So,6-Jun,240.0,2003-06-28,"Okemos, Mich.",78.0,2023.0,NSH,5.0,Austin,NAHL,2023.0,roster_data_2023.csv,,,,,,,,7579
Rensselaer,Altti Nykanen,15.0,Forwards,Sr,3-Jun,200.0,2001-09-26,"Vihti, Finland",75.0,,,,Bishop's College Prep. School,,2023.0,roster_data_2023.csv,,,,,,,,8219
Rensselaer,Jeremie Payant,71.0,Forwards,Fr,10-May,175.0,2002-10-07,"Saint-Lazare, Que.",70.0,,,,Nanaimo,BCHL,2023.0,roster_data_2023.csv,,,,,,,,7843
Rensselaer,Nathan Sullivan,20.0,Forwards,Fr,4-Jun,200.0,2004-05-31,"Calgary, Alb.",76.0,,,,Camrose,AJHL,2023.0,roster_data_2023.csv,,,,,,,,7241
Rensselaer,Dovar Tinling,25.0,Forwards,Jr,11-May,180.0,2003-03-03,"Pointe-Claire, Que.",71.0,,,,Penticton,BCHL,2023.0,roster_data_2023.csv,,,,,,,,7696
Rensselaer,Carson Cherepak,1.0,Goaltenders,So,Jun-00,170.0,2002-10-09,"Winnipeg, Man.",72.0,,,,Dauphin,MJHL,2023.0,roster_data_2023.csv,,,,,,,,7841
Rensselaer,Brett Miller,30.0,Goaltenders,Sr,3-Jun,185.0,1999-04-26,"Northville, Mich.",75.0,,,,Cedar Rapids,USHL,2023.0,roster_data_2023.csv,,,,,,,,9103
Rensselaer,Jack Watson,34.0,Goaltenders,Jr,3-Jun,195.0,2000-03-14,"Toronto, Ont.",75.0,,,,Coquitlam,BCHL,2023.0,roster_data_2023.csv,,,,,,,,8780
Michigan,Seamus Casey,26.0,Defensemen,So,10-May,178.0,2004-01-08,"Miami, Fla.",70.0,2022.0,NJD,2.0,USA U-18 Team,NTDP,2023.0,roster_data_2023.csv,,,,,,,,7385
Michigan,Tyler Duke,5.0,Defensemen,Jr,9-May,180.0,2004-07-19,"Strongsville, Ohio",69.0,,,,Ohio State,B10,2023.0,roster_data_2023.csv,,,,,,,,7192
Michigan,Ethan Edwards,73.0,Defensemen,Jr,11-May,185.0,2002-06-06,"Grande Prairie, Alb.",71.0,2020.0,NJD,4.0,Sioux City,USHL,2023.0,roster_data_2023.csv,,,,,,,,7966
Michigan,Luca Fantilli,63.0,Defensemen,So,Jun-00,183.0,2002-12-30,"Kleinburg, Ont.",72.0,,,,Chicago,USHL,2023.0,roster_data_2023.csv,,,,,,,,7759
Michigan,Steven Holtz,24.0,Defensemen,Sr,4-Jun,200.0,1999-04-02,"White Lake, Mich.",76.0,,,,Penticton,BCHL,2023.0,roster_data_2023.csv,,,,,,,,9127
Michigan,Brendan Miles,12.0,Defensemen,So,1-Jun,175.0,2001-12-12,"Farmington Hills, Mich.",73.0,,,,Fairbanks,NAHL,2023.0,roster_data_2023.csv,,,,,,,,8142
Michigan,Josh Orrico,68.0,Defensemen,Fr,9-May,165.0,2003-06-15,"Woodbridge, Ont.",69.0,,,,Janesville,NAHL,2023.0,roster_data_2023.csv,,,,,,,,7592
Michigan,Jacob Truscott,15.0,Defensemen,Sr,1-Jun,193.0,2002-04-12,"Port Huron, Mich.",73.0,2020.0,VAN,5.0,USA U-18 Team,NTDP,2023.0,roster_data_2023.csv,,,,,,,,8021
Michigan,Marshall Warren,77.0,Defensemen,Gr,11-May,180.0,2001-04-20,"Laurel Hollow, N.Y.",71.0,2019.0,MIN,6.0,Boston College,HEA,2023.0,roster_data_2023.csv,,,,,,,,8378
Michigan,Gavin Brindley,4.0,Forwards,So,9-May,170.0,2004-10-05,"Estero, Fla.",69.0,2023.0,CBJ,2.0,Tri-City,USHL,2023.0,roster_data_2023.csv,,,,,,,,7114
Michigan,Kienan Draper,33.0,Forwards,So,2-Jun,205.0,2002-02-19,"Royal Oak, Mich.",74.0,,,,Chilliwack,BCHL,2023.0,roster_data_2023.csv,,,,,,,,8073
Michigan,Dylan Duke,25.0,Forwards,Jr,10-May,181.0,2003-03-04,"Strongsville, Ohio",70.0,2021.0,TBL,4.0,USA U-18 Team,NTDP,2023.0,roster_data_2023.csv,,,,,,,,7695
Michigan,Josh Eernisse,6.0,Forwards,Fr,2-Jun,205.0,2001-12-31,"Apple Valley, Minn.",74.0,,,,St. Thomas,CCHA,2023.0,roster_data_2023.csv,,,,,,,,8123
Michigan,Mark Estapa,94.0,Forwards,Jr,2-Jun,197.0,2002-01-13,"St. Clair, Mich.",74.0,,,,Tri-City,USHL,2023.0,roster_data_2023.csv,,,,,,,,8110
Michigan,Jackson Hallum,21.0,Forwards,So,Jun-00,183.0,2002-09-08,"Eagan, Minn.",72.0,2020.0,VGK,3.0,Dubuque,USHL,2023.0,roster_data_2023.csv,,,,,,,,7872
Michigan,T.J. Hughes,13.0,Forwards,So,Jun-00,185.0,2001-11-09,"Hamilton, Ont.",72.0,,,,Brooks,AJHL,2023.0,roster_data_2023.csv,,,,,,,,8175
Michigan,Philippe Lapointe,22.0,Forwards,Sr,11-May,185.0,2000-02-29,"Novi, Mich.",71.0,,,,Trail,BCHL,2023.0,roster_data_2023.csv,,,,,,,,8794
Michigan,Rutger McGroarty,2.0,Forwards,So,1-Jun,200.0,2004-03-30,"Lincoln, Neb.",73.0,2022.0,WPG,1.0,USA U-18 Team,NTDP,2023.0,roster_data_2023.csv,,,,,,,,7303
Michigan,Nick Moldenhauer,9.0,Forwards,Fr,10-May,170.0,2004-05-25,"Mississauga, Ont.",70.0,2022.0,TOR,3.0,Chicago,USHL,2023.0,roster_data_2023.csv,,,,,,,,7247
Michigan,Frank Nazar III,91.0,Forwards,So,10-May,175.0,2004-01-14,"Mt. Clemens, Mich.",70.0,2022.0,CHI,1.0,USA U-18 Team,NTDP,2023.0,roster_data_2023.csv,,,,,,,,7379
Michigan,Chase Pletzke,23.0,Forwards,Gr,11-May,175.0,2000-04-10,"Bay City, Mich.",71.0,,,,Miami,NCHC,2023.0,roster_data_2023.csv,,,,,,,,8753
Michigan,Tanner Rowe,20.0,Forwards,Fr,1-Jun,179.0,2002-08-26,"Calumet, Mich.",73.0,,,,Omaha,USHL,2023.0,roster_data_2023.csv,,,,,,,,7885
Michigan,Garrett Schifsky,17.0,Forwards,Fr,9-May,174.0,2003-04-08,"Andover, Minn.",69.0,,,,Waterloo,USHL,2023.0,roster_data_2023.csv,,,,,,,,7660
Michigan,Andrew Albano,29.0,Goaltenders,Gr,Jun-00,175.0,1998-11-09,"Hamilton, Ont.",72.0,,,,Norwich,NCAA DIII,2023.0,roster_data_2023.csv,,,,,,,,9271
Michigan,Jake Barczewski,30.0,Goaltenders,Gr,1-Jun,175.0,1999-01-07,"O'Fallon, Mo.",73.0,,,,Canisius,AHA,2023.0,roster_data_2023.csv,,,,,,,,9212
Michigan,Noah West,31.0,Goaltenders,Sr,2-Jun,185.0,2000-11-25,"Pittsboro, Ind.",74.0,,,,Robert Morris,AHA,2023.0,roster_data_2023.csv,,,,,,,,8524
North Dakota,Nate Benoit,15.0,Defensemen,Fr,Jun-00,183.0,2002-11-26,"Bow, N.H.",72.0,2021.0,MIN,6.0,Waterloo,USHL,2023.0,roster_data_2023.csv,,,,,,,,7793
North Dakota,Logan Britt,6.0,Defensemen,Gr,2-Jun,185.0,1999-02-10,"Crystal Lake, Ill.",74.0,,,,Sacred Heart,AHA,2023.0,roster_data_2023.csv,,,,,,,,9178
North Dakota,Tanner Komzak,10.0,Defensemen,Fr,4-Jun,207.0,2002-06-30,"North Vancouver, B.C.",76.0,,,,Whitecourt,AJHL,2023.0,roster_data_2023.csv,,,,,,,,7942
North Dakota,Jake Livanavage,4.0,Defensemen,Fr,10-May,183.0,2004-05-06,"Phoenix, Ariz.",70.0,,,,Chicago,USHL,2023.0,roster_data_2023.csv,,,,,,,,7266
North Dakota,Keaton Pehrson,20.0,Defensemen,Gr,2-Jun,206.0,1998-12-10,"Lakeville, Minn.",74.0,,,,Tri-City,USHL,2023.0,roster_data_2023.csv,,,,,,,,9240
North Dakota,Garrett Pyke,7.0,Defensemen,Sr,Jun-00,190.0,1999-08-01,"Mississauga, Ont.",72.0,,,,Alaska,DI Independent,2023.0,roster_data_2023.csv,,,,,,,,9006
North Dakota,Abram Wiebe,25.0,Defensemen,Fr,2-Jun,200.0,2003-08-28,"Mission, B.C.",74.0,2022.0,VGK,7.0,Chiliwack,BCHL,2023.0,roster_data_2023.csv,,,,,,,,7518
North Dakota,Bennett Zmolek,2.0,Defensemen,Jr,2-Jun,193.0,2002-04-17,"Rochester, Minn.",74.0,,,,Minnesota State,CCHA,2023.0,roster_data_2023.csv,,,,,,,,8016
North Dakota,Carson Albrecht,13.0,Forwards,Gr,10-May,190.0,1998-05-23,"Martensville, Sask.",70.0,,,,Melfort,SJHL,2023.0,roster_data_2023.csv,,,,,,,,9441
North Dakota,Cameron Berg,14.0,Forwards,Jr,11-May,200.0,2002-01-29,"West Fargo, N.D.",71.0,2021.0,NYI,4.0,Omaha,NCHC,2023.0,roster_data_2023.csv,,,,,,,,8094
North Dakota,Jackson Blake,9.0,Forwards,So,11-May,173.0,2003-08-03,"Eden Prairie, Minn.",71.0,2021.0,CAR,4.0,Chicago,USHL,2023.0,roster_data_2023.csv,,,,,,,,7543
North Dakota,Michael Emerson,24.0,Forwards,Fr,1-Jun,190.0,2003-12-26,"Yorktown Heights, N.Y.",73.0,2023.0,CAR,6.0,Chicago,USHL,2023.0,roster_data_2023.csv,,,,,,,,7398
North Dakota,Riese Gaber,17.0,Forwards,Sr,8-May,170.0,1999-10-10,"Gilbert Plains, Man.",68.0,,,,Dubuque,USHL,2023.0,roster_data_2023.csv,,,,,,,,8936
North Dakota,Louis Jamernik V,27.0,Forwards,Sr,11-May,203.0,2000-02-22,"Calgary, Alb.",71.0,,,,Okotoks,AJHL,2023.0,roster_data_2023.csv,,,,,,,,8801
North Dakota,Dylan James,26.0,Forwards,So,Jun-00,178.0,2003-10-12,"Calgary, Alb.",72.0,2022.0,DET,2.0,Sioux City,USHL,2023.0,roster_data_2023.csv,,,,,,,,7473
North Dakota,Hunter Johannes,28.0,Forwards,Gr,3-Jun,217.0,1998-07-24,"Eden Prairie, Minn.",75.0,,,,Lindenwood,DI Independent,2023.0,roster_data_2023.csv,,,,,,,,9379
North Dakota,Jackson Kunz,29.0,Forwards,Jr,3-Jun,224.0,2002-08-13,"Grand Forks, N.D.",75.0,2020.0,VAN,4.0,Green Bay,USHL,2023.0,roster_data_2023.csv,,,,,,,,7898
North Dakota,Owen McLaughlin,22.0,Forwards,So,Jun-00,172.0,2003-03-25,"Spring City, Pa.",72.0,2021.0,PHI,7.0,Sioux City,USHL,2023.0,roster_data_2023.csv,,,,,,,,7674
North Dakota,Dane Montgomery,5.0,Forwards,Jr,10-May,169.0,2002-01-07,"Grand Forks, N.D.",70.0,,,,Waterloo,USHL,2023.0,roster_data_2023.csv,,,,,,,,8116
North Dakota,Griffin Ness,11.0,Forwards,Sr,Jun-00,184.0,1999-12-10,"Wayzata, Minn.",72.0,,,,Waterloo,USHL,2023.0,roster_data_2023.csv,,,,,,,,8875
North Dakota,Jayden Perron,18.0,Forwards,Fr,9-May,160.0,2005-01-11,"Winnipeg, Man.",69.0,2023.0,CAR,3.0,Chicago,USHL,2023.0,roster_data_2023.csv,,,,,,,,7016
North Dakota,Jake Schmaltz,8.0,Forwards,Jr,2-Jun,186.0,2001-04-24,"McFarland, Wis.",74.0,2019.0,BOS,7.0,Green Bay,USHL,2023.0,roster_data_2023.csv,,,,,,,,8374
North Dakota,Ben Strinden,21.0,Forwards,So,1-Jun,201.0,2002-06-04,"Fargo, N.D.",73.0,2022.0,NSH,7.0,Muskegon,USHL,2023.0,roster_data_2023.csv,,,,,,,,7968
North Dakota,Hobie Hedquist,30.0,Goaltenders,Fr,2-Jun,191.0,2003-02-14,"Heron Lake, Minn.",74.0,,,,Alberni Valley,BCHL,2023.0,roster_data_2023.csv,,,,,,,,7713
North Dakota,Kaleb Johnson,1.0,Goaltenders,So,Jun-00,181.0,2001-01-07,"Grand Forks, N.D.",72.0,,,,Minnesota,NAHL,2023.0,roster_data_2023.csv,,,,,,,,8481
North Dakota,Ludvig Persson,32.0,Goaltenders,Sr,Jun-00,181.0,1999-10-06,"Hindås, Sweden",72.0,,,,Miami,NCHC,2023.0,roster_data_2023.csv,,,,,,,,8940
Bemidji State,Logan Acheson,15.0,Defensemen,So,11-May,173.0,2002-04-24,"Edmonton, Alb.",71.0,,,,Spruce Grove,AJHL,2023.0,roster_data_2023.csv,,,,,,,,8009
Bemidji State,Vince Corcoran,25.0,Defensemen,So,8-May,160.0,2001-09-21,"Plainfield, Ill.",68.0,,,,Wichita Falls,NAHL,2023.0,roster_data_2023.csv,,,,,,,,8224
Bemidji State,Tony Follmer,2.0,Defensemen,Jr,3-Jun,191.0,2000-10-26,"O'Fallon, Mo.",75.0,,,,Lincoln,USHL,2023.0,roster_data_2023.csv,,,,,,,,8554
Bemidji State,Kyle Looft,7.0,Defensemen,Gr,4-Jun,215.0,1998-06-27,"Mankato, Minn.",76.0,,,,Cedar Rapids,USHL,2023.0,roster_data_2023.csv,,,,,,,,9406
Bemidji State,Will Magnuson,5.0,Defensemen,Jr,10-May,178.0,2001-10-16,"Chaska, Minn.",70.0,,,,Bismarck,NAHL,2023.0,roster_data_2023.csv,,,,,,,,8199
Bemidji State,Eric Pohlkamp,23.0,Defensemen,Fr,11-May,205.0,2004-03-23,"Brainerd, Minn.",71.0,2023.0,SJS,5.0,Cedar Rapids,USHL,2023.0,roster_data_2023.csv,,,,,,,,7310
Bemidji State,Jack Powell,3.0,Defensemen,Sr,11-May,176.0,1999-09-11,"Alexandria, Minn.",71.0,,,,Aberdeen,NAHL,2023.0,roster_data_2023.csv,,,,,,,,8965
Bemidji State,Patrik Satosaari,12.0,Defensemen,So,Jun-00,180.0,2001-06-18,"Jyväskylä, Finland",72.0,,,,U20 SM Sarja-Pelicans,,2023.0,roster_data_2023.csv,,,,,,,,8319
Bemidji State,Mitch Wolfe,6.0,Defensemen,So,Jun-00,183.0,2002-07-19,"Andover, Minn.",72.0,,,,Des Moines,USHL,2023.0,roster_data_2023.csv,,,,,,,,7923
Bemidji State,Rhys Chiddenton,18.0,Forwards,Fr,Jun-00,182.0,2003-05-23,"Campbellville, Ont.",72.0,,,,Georgetown,OJHL,2023.0,roster_data_2023.csv,,,,,,,,7615
Bemidji State,Liam Engstrom,14.0,Forwards,Fr,8-May,155.0,2004-09-17,"Surahammar, Sweden",68.0,,,,Örebro HK,,2023.0,roster_data_2023.csv,,,,,,,,7132
Bemidji State,Adam Flammang,8.0,Forwards,So,Jun-00,187.0,2001-11-09,"St. Michael, Minn.",72.0,,,,Cedar Rapids,USHL,2023.0,roster_data_2023.csv,,,,,,,,8175
Bemidji State,Kirklan Irey,20.0,Forwards,So,11-May,176.0,2001-01-08,"Bismarck, N.D.",71.0,,,,Sioux City,USHL,2023.0,roster_data_2023.csv,,,,,,,,8480
Bemidji State,Carter Jones,9.0,Forwards,Gr,10-May,177.0,1999-05-15,"Hillyard, Wash.",70.0,,,,Trail,BCHL,2023.0,roster_data_2023.csv,,,,,,,,9084
Bemidji State,Austin Jouppi,22.0,Forwards,Sr,11-May,173.0,2000-04-18,"Duluth, Minn.",71.0,,,,Bismarck,NAHL,2023.0,roster_data_2023.csv,,,,,,,,8745
Bemidji State,Jackson Jutting,19.0,Forwards,Sr,11-May,186.0,2001-02-27,"Savage, Minn.",71.0,,,,Colorado College,NCHC,2023.0,roster_data_2023.csv,,,,,,,,8430
Bemidji State,Donte Lawson,13.0,Forwards,Jr,11-May,172.0,2000-11-03,"Taconite, Minn.",71.0,,,,Minnesota,NAHL,2023.0,roster_data_2023.csv,,,,,,,,8546
